restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade
il cielo,ChIJFQYC8YwZ2jERAoscWba7IaQ,4.5,622.0,,1.3059057,103.8293282,il lido pted ltd,A
din tai fung,ChIJl_sOMpIZ2jEROuDbvYr9GLo,4.4,1989.0,2.0,1.3039532,103.8351014,tai seng fa pte. ltd.,A
din tai fung @ wisma atria,ChIJq6WVB5IZ2jERF7lVtgi1jnQ,4.4,719.0,2.0,1.3037148,103.8332642,hii din szu,B
lawry's the prime rib singapore,ChIJnwvSIJIZ2jERpSK-8lcGiPk,4.4,1615.0,4.0,1.3018632,103.8369979,lawry's the prime rib singapore pte ltd,A
shang palace,ChIJXU9FcvQZ2jER7JzFxTOvf9A,4.4,569.0,3.0,1.3111368,103.8265902,palace marina pte. ltd.,
潮州发记 teochew restaurant huat kee,ChIJ99TNbQ0Z2jERRn54Uqk3ojc,3.6,381.0,2.0,1.3130143,103.8260798,teochew restaurant huat kee (1998) pte ltd,A
chatterbox,ChIJDfcsE5EZ2jERrC6v6Okmdhc,4.1,1758.0,3.0,1.3018202,103.8367251,,
the providore - (mandarin gallery),ChIJcxYAoJEZ2jER888hi_coFco,4.4,1675.0,2.0,1.3022297,103.8363746,the soup spoon pte ltd,A
white rose cafe,ChIJ_VOdwpIZ2jERryIH76sQiiA,4.2,284.0,,1.3071235,103.8354047,hanis cafe & bakery pte. ltd.,A
da paolo gastronomia - orchard paragon,ChIJl_sOMpIZ2jERt8xvlw_Gh0M,3.6,563.0,2.0,1.3043349,103.8361743,da paolo group pte. ltd.,A
tea lounge,ChIJWSKZsIsZ2jER2D36xTngNME,4.4,283.0,,1.3046549,103.8249313,the coffee bean & tea leaf (singapore) pte ltd,A
austasia food pte ltd,ChIJyzRFeswZ2jERhF0X_7CyMhE,,,,1.3069674,103.8292165,atas food pte. ltd.,A
unos,ChIJV-4CoowZ2jERrDfuAkfmT0Y,4.5,4.0,,1.3066594,103.8276943,kee tin @ immunos pte. ltd.,A
shinji by kanesaka,ChIJo8XdDIsZ2jERghtpkkSHTXc,4.6,362.0,4.0,1.3056718,103.8259335,kanesaka sushi private limited,A
cibo italiano,ChIJ90qxBYQZ2jERVKkB6bC9Az4,4.4,675.0,2.0,1.2945837,103.8278439,gruppo italiano pte. ltd.,A
2it & drink,ChIJTyWXW4EZ2jER5VJMx7p1QMI,4.4,406.0,2.0,1.2933333,103.8272222,drink culture pte. ltd.,A
morsels restaurant & gastro wine bar | morsels private dining,ChIJZfN4HSMa2jEROlvzGFzspWk,4.1,393.0,,1.3058011,103.811817,ycp dining singapore pte. ltd.,A
nooch noodle bar,ChIJ20yos40Z2jERWccPzF43P30,,,,1.3047411,103.8305926,yu kee duck and noodle house pte. ltd.,A
brewerkz orchard rendezvous hotel,ChIJJzMZoowZ2jERppRLILP_X8s,4.4,953.0,2.0,1.3065278,103.8279751,tpc hotel pte. ltd.,A
hana japanese restaurant,ChIJ82KCjowZ2jER37FvW5wmONU,4.3,1549.0,,1.3061111,103.8286111,hyangtogol (korean restaurant) pte. ltd.,A
concorde hotel singapore,ChIJRe0Wq5cZ2jER5qoN9Q0znq8,4.2,4147.0,,1.3007654,103.841536,cold storage singapore (1983) pte ltd,A
ajmer sherif,ChIJ66_bzLgZ2jERLjNXpPRYXng,4.2,17.0,,1.3059202,103.8506983,,
gayatri restaurant,ChIJQ0U9IscZ2jERxoggGQSjBpA,4.5,4662.0,2.0,1.3096712,103.8519936,texas chicken restaurant pte. ltd.,A
subway,ChIJc6zIfr0Z2jERnBvtp3NY7yc,4.0,344.0,2.0,1.30127,103.8381444,subway harbourfront pte ltd,A
the banana leaf apolo,ChIJO_NQTscZ2jERh4vyBNFILBU,4.1,4254.0,2.0,1.3083862,103.8510564,the banana leaf apolo pte. ltd.,A
the song of india temporarily closed for renovations,ChIJF4Vpuu0Z2jERzISnHecqyhw,3.9,654.0,,1.3109166,103.8352583,the exchange asia square pte ltd,A
killiney kopitiam,ChIJ61p5UZcZ2jERq2f3Wv25g-s,4.2,1833.0,1.0,1.2988675,103.8394317,kopitiam investment pte ltd,B
mcdonald's parklane,ChIJMXOcdnQW2jERmKZxlhiNUyU,4.0,1112.0,1.0,1.300661,103.8493367,seafood paradise (s) pte. ltd.,A
burger king (burlington square),ChIJOcxCxLsZ2jERwcQKG3TFWhI,4.2,1049.0,1.0,1.3021885,103.8527583,kopi king pte. ltd.,A
domino's pizza killiney,ChIJ____T5cZ2jER_81BZTfaR_g,3.1,459.0,2.0,1.2987451,103.8393767,lam's (singapore) culinary enterprise pte. ltd.,A
standing sushi bar,ChIJtaSmlqQZ2jER3dz70cIT3z8,4.2,1076.0,2.0,1.2964965,103.8531693,26@marina bar & bistro pte ltd,B
mackenzie rex restaurant,ChIJkQGWmbwZ2jERRuDwN6RisFk,4.2,984.0,2.0,1.2998773,103.8499979,mackenzie rex restaurant @ changi llp,B
wah lok cantonese restaurant,ChIJnzfVXaQZ2jER6Z8ZLoosM4o,4.3,1158.0,3.0,1.2959685,103.852255,imperial treasure cantonese cuisine pte. ltd.,A
sakunthala's restaurant - race course outlet,ChIJO7EYSccZ2jERD86YcpLhjC8,4.1,1736.0,2.0,1.3086354,103.8512802,seafood paradise (s) pte. ltd.,A
khansama @ little india,ChIJTWeme8cZ2jERwHzQoIresGc,4.1,4456.0,2.0,1.3081219,103.8530594,east india scottish ventures pte ltd,
newton food centre,ChIJe4wL_OsZ2jERySoDk6jlhNQ,4.2,14815.0,,1.3119888,103.8395742,ho heng food & enterprise pte. ltd.,A
swee choon jalan besar,ChIJv1DkBMgZ2jERft-n2ibNvh0,4.3,11466.0,2.0,1.3081642,103.8569394,alan,B
putien kitchener road,ChIJ3zy8ZcgZ2jERagAaSeDB9bI,4.7,2724.0,2.0,1.309551,103.8573328,xixiang kaya kopitiam (robinson road) pte. ltd.,A
subway,ChIJVVVV5bMZ2jERhChXlOgritE,4.1,66.0,2.0,1.302207,103.8626235,subway harbourfront pte ltd,A
hillman restaurant,ChIJKdeRZMgZ2jERnPLznyEl61w,4.0,824.0,2.0,1.3097278,103.8572327,hillman restaurant pte ltd,A
golden mile food centre,ChIJ04DTdbQZ2jERFt4kBQi-E60,4.3,7377.0,1.0,1.3030908,103.8639299,chang cheng food & beverage pte. ltd.,A
islamic restaurant international pte ltd,ChIJc0MiK7cZ2jER_P76Fittxqc,3.7,1141.0,2.0,1.3030833,103.85893,islamic restaurant international pte. ltd.,A
copper chimney syed alwi road singapore,ChIJUQfZyMcZ2jERdyMo8KjNPxA,4.2,1799.0,2.0,1.3097393,103.8553275,ippudo singapore pte. ltd.,A
nando's bugis junction | flame-grilled peri-peri chicken,ChIJxZ2RNaUZ2jERMo68GmZP218,4.1,1992.0,2.0,1.2989104,103.8547656,seafood paradise (s) pte. ltd.,A
mcdonald's city square mall,ChIJ4VNxIMYZ2jER2gBSZpDf1aw,4.1,2108.0,1.0,1.3114304,103.8570401,lam's (singapore) culinary enterprise pte. ltd.,A
rumah makan minang - kandahar street,ChIJXQv0JrEZ2jERIvaikq75sfU,4.3,1507.0,2.0,1.3022991,103.8595966,makan by the bay pte ltd,B
ya kun kaya toast (bugis junction),ChIJHbKxhboZ2jERD1aHQZRYLQY,3.9,952.0,1.0,1.3000738,103.8558763,ya kun cafe pte. ltd.,A
flutes,ChIJ4ctYDaEZ2jERmhYhjWkjIf4,4.6,617.0,3.0,1.2973463,103.857383,,
bumbu restaurant,ChIJ_W2jIrEZ2jERpx5zNEeliOg,4.4,583.0,2.0,1.3018761,103.8599942,texas chicken restaurant pte. ltd.,A
alaturka mediterranean & turkish restaurant,ChIJ1-cdD7EZ2jERRwu1YXcr6jk,4.6,3135.0,2.0,1.301179,103.859969,restaurant majestic pte. ltd.,A
mcdonald's bugis junction,ChIJj8r3uboZ2jERoINtvQMR2d4,4.1,3476.0,1.0,1.2992456,103.8557546,lam's (singapore) culinary enterprise pte. ltd.,A
beirut grill,ChIJkYgoBrEZ2jERa_X45M1TzJU,4.4,1669.0,2.0,1.3009011,103.8599624,market grill pte. ltd,A
piedra negra,ChIJNXNVrbEZ2jERFPPHBFHMMfE,4.2,2047.0,2.0,1.300113,103.8595413,piedra negra pte. ltd.,A
garibaldi italian restaurant & bar,ChIJjeS1cqUZ2jERG8Hwz6rwZ3w,4.5,1179.0,4.0,1.2964499,103.8549138,j c tapas bar pte. ltd.,A
hjh maimunah restaurant and catering,ChIJt1JYLbcZ2jERKWJKL4mMLaM,4.5,3267.0,2.0,1.303149,103.8585258,mouth restaurant pte ltd,A
ming chung restaurant,ChIJ8cWTI8gZ2jER8XkfOaIVoA8,4.2,1046.0,2.0,1.3081046,103.8581482,texas chicken restaurant pte. ltd.,A
mustard singapore - flavours of bengal & punjab,ChIJV9TVVMcZ2jERA8I-uRsV6ds,4.7,2896.0,2.0,1.3079408,103.850663,ycp dining singapore pte. ltd.,A
subway,ChIJgQUi_k4Y2jER5CMCa6Cj0VA,4.3,164.0,2.0,1.3024812,103.8768945,subway harbourfront pte ltd,A
old airport road food centre,ChIJWzTvXEcY2jERvSzB8XNKKCk,4.3,12542.0,1.0,1.3082405,103.8858445,quik food pte. ltd.,B
mcdonald's kallang (stadium),ChIJIWK8s0cY2jER1Cm87uKoHl8,4.2,6770.0,1.0,1.305296,103.8819044,lam's (singapore) culinary enterprise pte. ltd.,A
joyden seafood,ChIJeXSOYI0a2jERDdI-Q938U8c,3.9,485.0,2.0,1.3022164,103.8764421,seafood paradise (s) pte. ltd.,A
joyden canton,ChIJPxjKmlIQ2jERxaMc0bPJ3vU,4.1,450.0,2.0,1.3026208,103.876502,canton paradise pte. ltd.,A
wang lao wu chicken king,ChIJ60ebIkQY2jERqniv0ZvA2sY,3.5,65.0,,1.3026072,103.8838196,wang cher chiang,A
fortville serviced apartments,ChIJKU0tnkQY2jERpt6wjkcGf1k,4.7,205.0,,1.2996598,103.8849607,,
café melba at goodman arts centre,ChIJ_-7AzEYY2jERpExbrmGOYQE,3.9,1632.0,3.0,1.3033523,103.8848969,froyo arts pte. ltd.,A
poulet - kallang wave mall,ChIJ4xGaZkkY2jERAXvzALRFyCs,4.7,8007.0,2.0,1.3029203,103.8728675,,
suki-ya - all you can eat shabu shabu (kallang wave mall),ChIJw-lr8UsY2jERHhdpnNoWmRo,4.7,2344.0,,1.3033569,103.8727124,simply can pte ltd,A
typhoon cafe (kallang wave mall),ChIJZZ7n9ksY2jER94zTfjSs-I0,4.7,3450.0,,1.3034378,103.872618,bru cafe pte. ltd.,A
encik tan,ChIJ4xGaZkkY2jERgdtXt_h0xB4,2.9,148.0,1.0,1.3035901,103.87256,tan coon tio tony,A
old street bak kut teh,ChIJERAvwEsY2jERBIvYoeeyuh0,2.5,203.0,2.0,1.3034977,103.8724007,old street bak kut teh pte. ltd.,A
ayam penyet president - kallangwave,ChIJe3MH90sY2jER4tqbBHhUgZg,4.2,597.0,2.0,1.3035805,103.8723562,penyet king pte. ltd.,A
a1 porridge,ChIJR9D0wEsY2jERwuW2I3T-MF0,2.2,12.0,,1.3042979,103.8724464,ban heng teochew porridge (tanjong pagar) pte. ltd.,A
western barbeque,ChIJHRVGTj8Y2jERPqAMFWMEXa0,3.6,310.0,,1.3082764,103.8856341,the table barbeque people pte ltd,A
my genie gourmet pte ltd,ChIJVTplTj8Y2jERD63mSeGTgqo,2.8,17.0,,1.308232,103.8858505,my genie gourmet pte ltd,
hougang otah,ChIJHRVGTj8Y2jERonVbhUBfrTQ,3.1,8.0,,1.308232,103.8858505,wu fu (hougang) pte. ltd.,A
j & j special beef noodle,ChIJHRVGTj8Y2jERDL_uQ1AU93M,4.6,162.0,,1.3082327,103.8858876,j.i.@.k pte. ltd.,
tiong bahru lor mee @ old airport road,ChIJFztlTj8Y2jERwaHs9VR9Ec4,4.4,104.0,,1.3083738,103.8860512,hks old chun kee pte. ltd.,
salt,ChIJV900Tz8Y2jERAloeoNU_Er0,4.6,404.0,,1.3084395,103.8859952,salt flaked pte. ltd.,
imam banana leaf restaurant pte ltd,ChIJ9coFPjQY2jERbycvhMP_z-w,4.0,893.0,2.0,1.3110978,103.8725542,narus banana leaf restaurant pte. ltd.,B
little red chick western delights,ChIJAQAw2jgY2jERGf2nxrKejs4,3.9,15.0,,1.3094164,103.8846052,red stove pte ltd,A
gong he guan,ChIJ6dXu0jAY2jERb9n83qkMlOY,3.9,346.0,,1.3119942,103.8760982,ng hee guan,B
golden jade restaurant 金翠餐厅,ChIJmYd8yzAY2jERbDNfE2D1SkI,4.0,178.0,2.0,1.3124936,103.8778779,imperial treasure fine dining restaurant pte. ltd.,A
huan trading,ChIJEy4TojYY2jERTF5V1KQauRk,3.7,3.0,,1.311331,103.8742148,satoyu trading pte ltd,B
cháo ếch singapore,ChIJl6L5pjAY2jERZjKZ-adSVhw,3.6,131.0,2.0,1.3126801,103.8789352,cold storage singapore (1983) pte ltd,A
geylang lor 9 fresh frog porridge,ChIJPYIoKzEY2jERvlt1euL28Yg,4.2,2724.0,2.0,1.312255,103.8764986,ban heng teochew porridge (tanjong pagar) pte. ltd.,A
eminent frog porridge & seafood,ChIJh9mEGc4Z2jERGye7UfBopck,3.8,3013.0,2.0,1.3127383,103.879233,tian tian fisherman's pier seafood restaurant p l,B
满当当原碳烧烤 man dang dang,ChIJld3eJDQY2jER-C78W4eAFdk,3.9,454.0,,1.3108192,103.8731887,common man coffee roasters pte. ltd.,A
tan ser seng herbal soup 陳生成山瑞补品,ChIJU_2KeToY2jER47l6QQxmtoM,4.5,2069.0,3.0,1.3140743,103.8799016,soup fair pte. ltd.,A
no signboard seafood at geylang,ChIJvTyrzTsY2jERoMU50NeYx7k,4.2,3006.0,3.0,1.3128969,103.8827264,tian tian fisherman's pier seafood restaurant p l,B
liu da ma bbq,ChIJzbhQ0TAY2jERmVT4TumA0fM,4.1,758.0,2.0,1.3132773,103.8769591,da paolo group pte. ltd.,A
the skewer bar,ChIJSV8QoDsY2jERVo7t067LKwM,4.3,788.0,2.0,1.3136604,103.8828393,the exchange asia square pte ltd,A
kontiki,ChIJ8e1FwKwZ2jEReVCH8WB0PCQ,4.2,686.0,2.0,1.2949615,103.8667581,kontiki inc pte ltd,A
thin crust pizza by kevinbakery,ChIJq6qqymcY2jERsubfn5y0gfU,4.5,56.0,,1.2976289,103.8943738,gardens by the bay,A
old chang kee,ChIJoXEfZDQY2jERBn-zolPnxbo,4.1,22.0,1.0,1.3114202,103.8713119,chang cheng food & beverage pte. ltd.,A
penang seafood restaurant,ChIJ_____zoY2jERaXrZkh3ZXuA,4.1,2424.0,2.0,1.3147789,103.8821586,penang seafood restaurant pte. ltd.,B
jalan sultan prawn mee,ChIJYX-3IjQY2jERadH0LMeyM74,4.0,1199.0,,1.311109,103.872773,jalan sultan prawn mee pte ltd,
126 dim sum @ geylang,ChIJ4fupjTAY2jERGfZb7SErQFY,3.9,3650.0,2.0,1.314148,103.8783903,low hui sum,
siam square mookata - best mookata in singapore,ChIJT5ezlrMZ2jERbz9tM62fo7o,3.9,373.0,2.0,1.3018192,103.8639555,ycp dining singapore pte. ltd.,A
sik bao sin/desmond creation 吃飽先,ChIJDzkJUTwY2jERJKc_PQIMbsQ,4.0,735.0,2.0,1.3140535,103.8879353,bao today pte. ltd.,B
mongkok dimsum,ChIJ752HKTcY2jERkPh4y2dw4Ww,4.0,2183.0,2.0,1.3119696,103.8768473,mongkok dim sum pte. ltd.,B
yes natural restaurant,ChIJue3QPzsY2jERNukowLKc7HU,4.4,489.0,2.0,1.3158269,103.8837301,texas chicken restaurant pte. ltd.,A
haji kadir food chains,ChIJGe1DirMZ2jERs1gcYkrfbIs,4.3,438.0,,1.3030913,103.8639278,haji kadir food chains pte. ltd.,B
chuan yang ji kallang outlet,ChIJuzQXPDQY2jERqZoI9S6NhSs,4.9,3247.0,2.0,1.3108834,103.8725991,chuan yang ji mutton soup steamboat pte. ltd.,B
old chang kee,ChIJ_5ShyTsY2jER1hDQzhqMGKw,3.5,39.0,1.0,1.3163568,103.8823357,chang cheng food & beverage pte. ltd.,A
bugis (longhouse) lim kee beef noodles,ChIJQSRJirMZ2jERI3TKt_gqiVE,4.5,118.0,,1.3033459,103.863775,gan hock lim,A
kfc,ChIJsTvNiCwY2jERW3xKp_S2fLQ,4.4,5100.0,2.0,1.3050019,103.8813764,,
katsuya (katsu specialist)since 2011,ChIJbdEljHIY2jER-dBVaj90CCM,4.5,410.0,,1.3060895,103.8957283,bbq specialist pte. ltd.,A
hong qin fish and duck porridge,ChIJ65F9ozwY2jERNvkOn8KncIU,4.2,447.0,,1.3158726,103.8856312,leyau yen hong,A
ponggol nasi lemak centre,ChIJxXDLPmsY2jER6hltIeWYPy8,4.2,1586.0,,1.3067511,103.8954676,mount faber nasi lemak fast food shop pte ltd,A
malaysian local delights,ChIJTzyeN2sY2jERM41FKudsoME,3.8,220.0,,1.3070622,103.8953401,old school delights holdings pte ltd,A
vatan se,ChIJo-HqPK0Z2jERFyOlCBXyv10,4.6,1183.0,2.0,1.302926,103.8967167,vatan se pte. ltd.,A
delifrance singapore - geylang 38 ntuc cheers express corner,ChIJax7nqD0Y2jERJPx8-DzrsH0,4.2,14.0,2.0,1.3142865,103.8892276,cold storage singapore (1983) pte ltd,A
hoe hokkien mee,ChIJv6LPtLUZ2jERaizuiJCGBk4,4.4,277.0,,1.3056577,103.863816,qiu lian ban mee pte ltd,B
pizza hut,ChIJX4fxwhQY2jERgFW8VjUgNtw,4.7,403.0,2.0,1.308182,103.895263,pizza hut singapore pte ltd,A
marrybrown @ forest city,ChIJry6tUocI2jERiJTo74M0QbY,4.1,102.0,2.0,1.3341793,103.5930791,republic plaza city club (singapore) pte ltd,A
huang cheng fu hotpot @ forest city 皇城府火锅,ChIJrfA3pYEJ2jERTHJPXKYqNrk,4.4,12.0,,1.3343189,103.5928586,fu lin group pte. ltd.,A
kampung carabao thai restaurant @forest city,ChIJv1hGFcIJ2jERyqVoM_CA47I,4.8,368.0,,1.3345086,103.5929609,restaurant majestic pte. ltd.,A
ot 8 pub,ChIJt3-YMAAJ2jERsrVjLyWj9JI,4.7,3.0,,1.3337924,103.5912671,palace 8 marina pte ltd,
潮品海鲜坊,ChIJkaqGPgAJ2jERyjPvi_Nq4XQ,4.4,12.0,,1.3350878,103.5931627,,
meisan forest city,ChIJYapWVpUJ2jER9743O-gqXXo,3.7,26.0,,1.3357847,103.5941444,hotel marina city private limited?,A
穆尚食府 halal restaurant,ChIJWai11H0J2jERWPOXTYedHb8,5.0,6.0,,1.3358761,103.5939612,texas chicken restaurant pte. ltd.,A
ayam penyet banjir forest city,ChIJRSdAXyUJ2jER2AXqDYRcPq8,3.1,16.0,,1.3344175,103.591009,penyet king pte. ltd.,A
添財小面 tian cai noodles,ChIJ2acFSwAJ2jERcJyT11TT3No,4.3,15.0,,1.3347777,103.591368,chua tian loke,A
biang biang 海鲜饭店,ChIJ_YMz164J2jERLCEb23LQAvY,4.7,53.0,,1.3349185,103.591322,biang biang noodles pte. ltd.,A
家宴饺子王,ChIJwTBLsHkJ2jEREyJinBWw4B4,4.4,12.0,,1.3350093,103.5913556,,
芙蓉树下 - 四川冒菜(maocai) - pokok bunga raya - 森林城市店,ChIJNbxoh2IJ2jEROt7EqNt7FcA,2.7,7.0,,1.3350918,103.5911867,raya bte abdullah,A
aliz bistro,ChIJt2v6A_gJ2jERawvI2q5_j9k,4.0,76.0,,1.3351669,103.5910986,26@marina bar & bistro pte ltd,B
ieat canteen,ChIJ930CjQUG2jERtd_vGrS5cAI,4.0,227.0,1.0,1.3187438,103.629009,we canteen pte. ltd.,
tuas cove industrial centre canteen,ChIJk9V4YAAH2jERvSND-TjG8Rc,,,,1.3188258,103.6288893,we canteen pte. ltd.,
聚友私房菜,ChIJ2_DybQAH2jERzR9JTgMaEz4,5.0,3.0,,1.3187438,103.629009,,
le top,ChIJzQXk-bEH2jERfzQavK1Oxx4,5.0,1.0,,1.3187438,103.629009,jia jia le cuisine f & b pte. ltd.,A
my mums kitchen pte ltd,ChIJdXkCS7gH2jERuZ121QJ8qGQ,1.0,1.0,,1.3187464,103.6290285,cold storage singapore (1983) pte ltd,A
heng heng boneless duck rice,ChIJi5uMBo0H2jERGsnIllgMnys,4.9,253.0,,1.3187464,103.6290285,ng heng,A
san san food house,ChIJUZe-UecH2jERvn3r2S7865I,3.8,50.0,,1.321894,103.6338823,san san food house pte. ltd.,
kaw teck guan,ChIJE1oCGf4F2jERqY6LDHHguio,4.2,5.0,,1.324047,103.636782,guan chee hong kong roasted duck pte. ltd.,A
jojo cafeteria & catering,ChIJ3S9_2v8F2jERVebykpN3P7s,4.5,2.0,,1.325965,103.636794,wan nian food catering services pte. ltd.,A
ang hoo kim,ChIJ9_1cQfwF2jERJ1lmewxsmBI,,,,1.3215604,103.6402901,kim's place seafood restaurant pte. ltd.,A
好清香haoqingxiang ban mian ＆fish soup,ChIJ64b24WoF2jERVWcAUz063Uo,5.0,2.0,,1.3257432,103.643279,the soup spoon pte ltd,A
santoshimaa caterers pte. ltd.,ChIJN4w4Qe4F2jER_6AHA-dcZao,3.5,21.0,,1.3170704,103.6520632,santoshimaa caterers pte. ltd.,B
qi le boneless chicken rice store,ChIJRZvxaAAF2jER_v89PWQHMFs,,,,1.3245797,103.6520483,qi ji bistro pte. ltd.,A
dream's kitchen,ChIJYW8QfDQP2jERrNF08bMVeGQ,,,,1.3311195,103.6477529,seafood paradise (s) pte. ltd.,A
haoyu traditional kueh,ChIJlyb71loP2jERUgSiM6o7Skk,,,,1.333128,103.6446368,woong kee traditional beancurd pte ltd,A
indian muslim / halal food - vellimani restaurant pte ltd,ChIJwc5NEScP2jERCxDB6TFLfTk,3.2,5.0,,1.3331069,103.6448,canton paradise pte. ltd.,A
香港小厨 蒸鱼 hong kong gourmet(steam fish),ChIJ6by8QQAP2jERSSh8RQVjm-A,,,,1.3332085,103.6446849,leyau yen hong,A
uncle swe,ChIJOfChQAAP2jERk6nnEY90ZuY,,,,1.3295854,103.652288,uncle ho pte. ltd,A
kimly mixed rice 金味飯莊 (10 tuas ave 3),ChIJt1Jpv6cF2jERzzgrWXeNAGU,,,,1.3215894,103.6567176,tower 3 pte. ltd.,A
wong chian choy,ChIJqRSFdPMF2jERq99ApkH77gQ,,,,1.3222604,103.6567998,wong choy chan,A
instachef at wilmar foods (lvl 1 pantry),ChIJQ4WVrQ4P2jERqUplcHtQhjg,5.0,2.0,,1.3351948,103.6489041,gloria foods pte. ltd.,A
balwansingh,ChIJoREYFgAP2jERaM7YpPk1ejE,,,,1.334647,103.650257,,
ding ji,ChIJI4dRWIgF2jERlM4eBMisKrs,3.4,9.0,1.0,1.3254926,103.6693172,ding jianlin,B
aa restaurant,ChIJqb2jphoF2jERDiStSMJ99FU,3.6,59.0,,1.3215273,103.6611946,mynaa restaurant pte. ltd.,
fortune ( eating house ),ChIJ_8lFAgAF2jERnnlDCuvxnHo,5.0,1.0,,1.3214005,103.6613817,yu kee duck and noodle house pte. ltd.,A
wan soon lai bakuteh & fried porridge,ChIJHdofY1sR2jERQH32G-uu56Y,4.4,122.0,,1.3254926,103.6693172,sutopo lai hwa kensy,B
rocky hill mess,ChIJu37H0eYP2jERZkFfFEz7crM,5.0,11.0,,1.333362,103.6715308,hill street coffee shop pte. ltd.,A
han's,ChIJOzIVm4AF2jERKcrCdeHuGAM,3.6,237.0,2.0,1.3272086,103.6787828,han's cafe & cake house pte. ltd.,A
uncle leong signatures,ChIJ1bio5vwV2jERYTVD256o8FQ,3.9,642.0,,1.3272183,103.6785455,ng nyin leong,A
kfc fairprice hub,ChIJW2NKp4AF2jERYdukVAKLQNk,4.3,381.0,2.0,1.3273439,103.6780256,ntuc fairprice co-operative ltd,A
tunglok seafood (d'arena),ChIJzX8R020Q2jER0zdPF20KjmM,4.4,2155.0,2.0,1.3295008,103.683201,marina live seafood & steamboat pte ltd,B
nasi bebek aduhay khas madura,ChIJV_budgAF2jERVyIStIo3eGA,,,,1.3229868,103.6821269,mount faber nasi lemak fast food shop pte ltd,A
kokoro izakaya,ChIJJ12oOwAF2jER1c9sOEh17uE,4.6,327.0,,1.3250128,103.6786652,kuro izakaya pte. ltd.,A
encik tan,ChIJ2Vm6Ix0F2jERD-Rg8-f_goY,2.5,35.0,1.0,1.326016,103.6786052,tan coon tio tony,A
burger king fairprice hub,ChIJjyGAnYAF2jERvGf3fscX-Uc,3.2,155.0,1.0,1.326016,103.6786052,seah king ming,A
"subway @ fairprice hub, joo koon circle",ChIJIzVmnoAF2jERkq8gKVZ4vEI,4.8,354.0,2.0,1.326016,103.6786052,lee joo huat,
desal pooja guan heng restaurant,ChIJG5i7aoAF2jERz2Y0u1T7g6E,4.5,2.0,,1.326343,103.681076,imperial treasure fine dining restaurant pte. ltd.,A
xiang chi mian 想吃面,ChIJKb-0EAAF2jER0Ml7HRzWzhQ,2.7,6.0,,1.3270451,103.6787,jia xiang kuching food supplies pte. ltd.,A
wan nian xiang,ChIJP0Z7ThUF2jER5dHgjU8pKSQ,5.0,3.0,,1.327014,103.6782537,jia xiang kuching food supplies pte. ltd.,A
hao jia ji,ChIJ684taQAF2jERqBjW1F5UiVE,3.7,3.0,,1.3271683,103.6787287,jia jia le cuisine f & b pte. ltd.,A
fortune herbal soup,ChIJ7yJVVzkF2jERluJXIx3H-Fs,3.0,2.0,,1.3271959,103.6787769,soup restaurant singapore pte. ltd.,A
ah bowl den,ChIJ1ZI5_MoF2jERZXds2FtrFkU,4.6,120.0,,1.3271561,103.678543,ng ah sio investments pte. ltd.,A
nandhana's restaurant,ChIJO4L-b8EF2jERfcF00jX9Ae8,3.8,431.0,,1.3271539,103.678449,texas chicken restaurant pte. ltd.,A
sz kitchen @ joo koon,ChIJ3bz7o1gF2jERqm8AJ08dOnI,3.7,130.0,,1.327209,103.678718,crystal jade kitchen (s.c.) pte ltd,A
sichuan chef 四川厨子,ChIJ74c-FAAF2jERw7rrxu2zoaY,5.0,1.0,,1.3271273,103.6782849,great chef hong kong kitchen pte. ltd.,B
saap saap thai,ChIJE0M5ac8F2jER4VyguvgqOAg,2.5,61.0,,1.3271996,103.6786162,mama thai kitchen pte. ltd.,A
popeyes fairprice hub,ChIJEb7xnYAF2jERZdRtlh8DKbw,4.3,576.0,1.0,1.3272153,103.6786833,jia wei food hub private limited,
kallang airport wanton noodle (fairprice hub),ChIJY-E1JwAF2jERrp5y5ytGBOA,3.0,9.0,,1.3272115,103.6785834,yan kee noodle house pte. ltd.,A
ju bao xuan mala hotpot,ChIJqfPUSgAF2jERFwGBYTZl6Nw,2.4,7.0,,1.3272115,103.6785834,chang xuan bin,
banheng teochew porridge,ChIJ0_s_SgAF2jERtQ0NEnuwnRY,1.0,5.0,,1.3272056,103.6785183,ban heng teochew porridge (tanjong pagar) pte. ltd.,A
nam kee pau,ChIJdTPcFQAF2jERkUSs3Pq6kTk,4.2,11.0,1.0,1.3270992,103.6780653,yu kee duck and noodle house pte. ltd.,A
navratna indian food & pizza,ChIJXeNqJ34P2jERIs_-8GD6GJ4,3.1,28.0,,1.3270973,103.6780429,navratna indian food & pizza pte. ltd.,B
crave nasi lemak,ChIJCcZl8HoF2jERh2QnKFxF7gE,3.6,117.0,,1.3272663,103.6787523,kampong ria nasi padang pte ltd,B
old chang kee,ChIJ-6_MdKYF2jERRUQi_KrC_as,2.1,17.0,1.0,1.3271254,103.6780637,chang cheng food & beverage pte. ltd.,A
shin jeong korean restaurant 1993,ChIJ6-IEPgAF2jERcsHih1UuuGg,4.6,13.0,,1.3271359,103.6780255,shin jong ran,A
老凡記,ChIJN7bzIAAF2jERu3u5aCEe66g,1.0,1.0,,1.3273246,103.6787731,,
