place_id,Restaurant Name,Google Review Ratings,Reviews
ChIJ47NO1xcY2jERyFbfhYX2QFU,Keng Wah Sung Cafe,4,"Popular Saturday morning hangout. Attracts groups that hog tables & nurse a cuppa forever. Even though seats are limited, many are oblivious & indifferent to this.
Worse are inconsiderate noise polluters like this one who maxed out his device’s volume to drown out the chatter from nearby tables."
ChIJ47NO1xcY2jERyFbfhYX2QFU,Keng Wah Sung Cafe,5,"It’s my first time to Singapore and I knew I had to try Kaya toast and I’m glad I picked this spot to try it! Definitely a locals shop but the cashier was friendly and didn’t make me feel unwelcome, it is cash only though! I got the breakfast set and it was delicious, lots of Kay and butter on my toast, my kopi was delicious, and my husband got some sort of stir fried noodles with an egg that he loved also. I was a little surprised that the eggs were soft boiled but I enjoyed eating them with my toast! The seating was very full but a nice couple at a big table was nice enough to let us share with them.  I’d definitely come back for a breakfast set!"
ChIJMbnU8c8Z2jERLbDGj9KdwpQ,Khalsa Restaurant,5,Good brunch
ChIJMbnU8c8Z2jERLbDGj9KdwpQ,Khalsa Restaurant,5,Excellent place for dine
ChIJHeJbwNEW2jERFSHGJOJcgMM,Khoon's Katong Laksa & Seafood Soup,1,"Ordered extra $2 prawn and specifically asked how many prawns, and was informed 4 prawns 四只虾。 However when I received, the prawns were sliced half and a total of 6 slices. Never request for extra prawns from this store!"
ChIJHeJbwNEW2jERFSHGJOJcgMM,Khoon's Katong Laksa & Seafood Soup,5,Legit katong laska. I like it because it's not too thick and not too creamy or oily.
ChIJHeJbwNEW2jERFSHGJOJcgMM,Khoon's Katong Laksa & Seafood Soup,1,"To call this Katong Laksa is so offensive.
The quality of laksa is so bad it’s actually laughable.

I’m hardly one to post negative reviews, but I think the public needs to be warned.

Their fish soup seems wildly popular though, will definitely be back to try"
ChIJHeJbwNEW2jERFSHGJOJcgMM,Khoon's Katong Laksa & Seafood Soup,1,"Medium bowl 6 bucks and half a prawn. I even asked for less cockles which they gave one! Life sucks ain't it? Taste is average and laksa broth is a bit too bland.
Edited. Can't be 2 stars. Even half a prawn for a small 4 bucks is atrocious.
The good thing? The hawker centre is clean"
ChIJ61p5UZcZ2jERq2f3Wv25g-s,Killiney Kopitiam,4,Killiney Kopitiam
ChIJ61p5UZcZ2jERq2f3Wv25g-s,Killiney Kopitiam,5,Iconic
ChIJ61p5UZcZ2jERq2f3Wv25g-s,Killiney Kopitiam,5,"來體驗新式早餐~
但偏甜不適合我
咖啡和茶, 蛋最對我的胃"
ChIJo4A8CgAb2jERssA9l_GDyN0,Kim Chac's Vietnamese Food,5,Tastes good and comforting. $6 for this set with soup.
ChIJo4A8CgAb2jERssA9l_GDyN0,Kim Chac's Vietnamese Food,5,"Got the grilled chicken rice set that came with the soup - meat is well seasoned and cooked, the soup is delicious, I felt I was transported to Hoi An/HCM again

Will come back to try other dishes on the menu!"
ChIJD2b63mgX2jER0T1F34oPiQk,Kim Keat Hokkien Mee,2,"Below average food, price ok"
ChIJD2b63mgX2jER0T1F34oPiQk,Kim Keat Hokkien Mee,4,"This is considered improvised version from the traditional HKM. Served in a claypot with reasonable amount of ingredients. Signature difference with added roasted pork. Good that the roasted pork were deep fried before serving, else it will taste soggy and soft.
Overall good twist from the traditional HCM if you game to try new things."
ChIJD2b63mgX2jER0T1F34oPiQk,Kim Keat Hokkien Mee,4,"Food: Hokkien Mee itself is fantastic, especially after it gets a little colder when the noodle is more gooey. When served, it was bubbling and rather watery. Prawn is alright and of decent size. Lost 1 star in food rating due to how the roast meat is somewhat tough to chew.. But otherwise, the taste is nice.

Service: Okay. The lady heard as $8 serving rather than the claypot $18 serving. She did apologize for getting the order wrong but that's alright. We showed the transaction history to confirm that we did order the $18 portion.

Atmosphere: The pigeons likes approaching towards our table. Some would even fly directly above us. Sounds comical, but we're actually kinda fearful when enjoying the hokkien Mee ahaha! Also, there are small little flies occasionally flying towards our hokkien Mee.. Rather annoying."
ChIJz9UsSnQV2jERzPomxMVmc4k,Kim Poh Fishhead Steamboat,1,"14 Mar 2026, Sambal prawn, they used to give big prawn when I DINE IN previously.  But why now give small prawn (only half the size) when I order for TAKE AWAY.  $45 for 12 small prawn is not acceptable, I really FEEL CHEATED and being taken advantage of, they might have  assume I cant complain since I am not dining in.  This used to be one of my favourite zi char stall, but now totally disappointed..."
ChIJz9UsSnQV2jERzPomxMVmc4k,Kim Poh Fishhead Steamboat,1,"Very disappointed with the food and service today. This was honestly one of the worst dining experiences I’ve had.

When we were looking through the menu, the staff kept recommending seafood dishes and rushing us to order without even giving us enough time to properly read the menu. She ended up helping us place the order, but at least two dishes were ordered incorrectly.

I had also clearly told the staff to hold the cooking first as we were waiting for our family members to arrive and might change the order. When my family arrived, we wanted to amend the prawn dish to cereal prawn. However, the staff came over rushing to serve the dishes even though we were not ready yet. She then went to the kitchen and came back telling us that the prawns had already been cooked — but it was not the cereal prawn we wanted.

I had already informed her earlier that we would change the order, yet she still tried to serve us the wrong dish. At one point I even heard that they wanted to give us salted egg prawn, which we did not order at all.

In the end we had to repeat several times that we ordered cereal prawn, not salted egg. Even the fish dish was served wrongly.

Overall, the service was extremely disorganized and disappointing. Definitely not a pleasant dining experience."
ChIJz9UsSnQV2jERzPomxMVmc4k,Kim Poh Fishhead Steamboat,3,"Unfortunately the worst scallop, pls change ur scallop.. $25 for this scallop? Worse than fishcake."
ChIJz9UsSnQV2jERzPomxMVmc4k,Kim Poh Fishhead Steamboat,1,"We ordered take away chilli crabs and white pepper crabs was told 600gram per piece, when asked to see the crabs was told already taken in the kitchen. But then we saw the waitress brought a live crab to a table to show them but they didn't order. So my question is why not show us before bringing in to kitchen, was told not to worry about the quality that they didn't have enough to sell let alone keep dead ones over night."
ChIJz9UsSnQV2jERzPomxMVmc4k,Kim Poh Fishhead Steamboat,5,"Had family lunch at Kimpoh Steamboat.
Every dish was spot on.  Sweet and sour pork, fu yong egg, salted egg shrimp roll, prawn paste chicken, and fragrant garlic kailan.

The Curry Fish Head was the real star, rich, lemak, spicy and incredibly addictive.
You know the food is good when all the dishes are wiped clean.

Food was served fast, staff were friendly, and all 7 of us left with very happy, satisfied tummies. Highly recommended!"
ChIJByKUI6cR2jER4lOR_DjfH1g,Kim San Leng Food Centre Bukit Panjang,3,Mineral water cost $1.4! Madness
ChIJByKUI6cR2jER4lOR_DjfH1g,Kim San Leng Food Centre Bukit Panjang,5,"Opened 24 hours to fill your stomach anytime. Well ventilated. You just need to listen to the lady who clean the tables. If you put the tray at the wrong station, she'll tell at you. Other than that, it's perfect."
ChIJcYA953UZ2jERdl6owL8Apow,Kim's Family Korean Restaurant,5,"One of the best (if not, the best) korean food restaurants we have had in SG. The soybean paste seafood soup was so good. At first sip, it was a clean taste but as you let it sit longer, the better it tasted and almost similar to the one we had in jeju!! Kimchi soup was good too! Sour, sweet and spicy taste (tho it leacked in meat). Tteokbokki was really good too, sauce tasted as those in korea food stalls. Side dishes r good too. They gave us the complimentary egg which was really good too 🙌🏼 my go-to place now if im craving for authentic korean taste.

Service is 5/5 too! Special shoutout to Raja! Thanks!!"
ChIJcYA953UZ2jERdl6owL8Apow,Kim's Family Korean Restaurant,4,"Been decades since we last visited. The service is very good. The food however lack flavours and seasoning except the raw meat, which are well marinated.
Very generous with the variety of banchan. But the flavours are mostly mild or missing. Should revisit the taste of each."
ChIJcYA953UZ2jERdl6owL8Apow,Kim's Family Korean Restaurant,5,"If you’re tired of those gimmicky, 'trendy' K-food spots in Singapore and want the real deal, this is it. It’s got that authentic, old-school k-restaurant soul. I always come here when I’m craving a hearty Korean style meat/fish soup with soju, or pajeon (pancake) and nakji somyeon (spicy octopus) with makgeolli. The staff are super friendly and the food is consistently spot on. My go-to spot, hands down."
ChIJcYA953UZ2jERdl6owL8Apow,Kim's Family Korean Restaurant,4,"Came on weekday late lunch hour.
Best korean pancake we have had in a while. Especially after a terrible one at vivocity, the chives pancake here was superb.
The surface was crispy n the middle is moist n full of ingredients.
We also had cold noodle which taste good but the bulgogi pork was on a sweeter side.
Very nicely done banchan too."
ChIJcYA953UZ2jERdl6owL8Apow,Kim's Family Korean Restaurant,5,Great place for date or with group. Their side dishes are amazing and the staff are very attentive. Food is authentic Korean.
ChIJJyC8-LMT2jER1WgUifKrFdo,Kimly Dim Sum (Blk 211 Marsiling Crescent),1,"This particular one of the staff at this food stall has a very bad customer service and cleanliness. Acting irritated and impatient just for clarifying my order since she told me “8 dollar” when it’s supposed to be “10 dollar”. And then while I’m eating, I saw this fly dead inside. I didn’t see it at first and already finished eating the first one. Right after that I threw it all up. Date & Time: 30 Jan 2026, 8:43 AM. Never eating here again. I’m not saying all the staffs performs the same. Just some particular staffs are just bad. Their management should take action."
ChIJJyC8-LMT2jER1WgUifKrFdo,Kimly Dim Sum (Blk 211 Marsiling Crescent),1,Count as regular for this stall.. but sometimes really feel don’t want to eat at here.. cause the staff like I owe her salary.. and also wear earphone  while doing work really not acceptable.. so she can’t listen well what customer order.. I order Char siew but give me prawn… and she said food done will call me.. which she never.. my order are overcook.. and this is not 1st time..
ChIJJyC8-LMT2jER1WgUifKrFdo,Kimly Dim Sum (Blk 211 Marsiling Crescent),1,今天晚上8.00 pm 21/10 刚叫了点心，有一位员工戴着眼镜绑着马尾的…态度很不好，对每个顾客都是态度很不好！！Service 态度好差..Atitude 很有问题
ChIJJyC8-LMT2jER1WgUifKrFdo,Kimly Dim Sum (Blk 211 Marsiling Crescent),1,Kimly Tim Sum managed by a Chinese young service staff in the morning  shift  has serious attitude issue! Can the management send her for customer service course if not please replace a more customer service oriented staff! You are losing more customers having such bad attitude staff!
ChIJfyoMPK8T2jERvZfmhszA9e4,Kimly Dim Sum (Blk 676 Kampung Admiralty),2,"The standards for this chang fen have really dropped. The texture is disappointing—soft and mushy, almost like it’s been sitting overnight. It lacks the freshness and smooth, springy bite that good chang fen should have. Definitely not the quality I used to expect."
ChIJi-F8rnsP2jER540vtmbPwe0,Kimly Mixed Rice,1,"Most expensive mixed in town, if you are looking for budget mixed rice pls avoid here at all cost. Price list on the board is just scam and they will not follow."
ChIJi-F8rnsP2jER540vtmbPwe0,Kimly Mixed Rice,1,I cannot understand why this is $6.30 and without rice. The female staff who served me looked like I’ve owed her hundreds of dollars before.
ChIJi-F8rnsP2jER540vtmbPwe0,Kimly Mixed Rice,5,My go-to whenever I OT at home till 8 plus and dying to get my 1st meal of the day 😂 hot piping economic rice at that timing really is so warming! Portion was awesome too. ♥️
ChIJi-F8rnsP2jER540vtmbPwe0,Kimly Mixed Rice,1,部分员工态度还可以再好点，花钱了还要受气
ChIJi-F8rnsP2jER540vtmbPwe0,Kimly Mixed Rice,4,A bit expensive but nice
ChIJs5LwKCwT2jERGK7iEoRkIPA,Kimly Mixed Rice (Marsiling Road),2,"Not crowded during the day, good place to chill after swrating it out at the MSCP roof garden for a hot drink.

NOTE:
Tea-O-Kosong 0.80cent
Egg Onion prata $3.00 (ex. in my opinion)

Most stall couldn't make it, close shop. So it's literally survive of the 'fittest'."
ChIJvZ3W2QAV2jEREs4-S1MHTh0,Kimly Mixed Rice (Yishun Ave 4),5,Nice....
ChIJiYYOhEEU2jERmzrgcFlz0t4,Kimly Zi Char (418 Yishun),1,义顺金味418 楼面大姐的服务不行 好像很不欢迎我来吃东西这样 我来这里消费还要给你大声喊的 也不知道她的上事是怎么教出来的 请金味的老板和经理自己注意一下 虽然食物好吃 都是楼面大姐的服务不行 就算东西好吃 遇到这样的服务 哪里还想去
